instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,cnt
16053,11/6/2012,4,1,11,13,0,2,1,1,0.34,0.46,0.1343,278
16054,11/6/2012,4,1,11,14,0,2,1,1,0.36,0.4,0.1045,240
16055,11/6/2012,4,1,11,15,0,2,1,1,0.34,0.46,0.2537,272
16056,11/6/2012,4,1,11,16,0,2,1,1,0.34,0.46,0.1642,402
16057,11/6/2012,4,1,11,17,0,2,1,1,0.32,0.53,0.2239,627
16058,11/6/2012,4,1,11,18,0,2,1,1,0.32,0.57,0.2985,497
16059,11/6/2012,4,1,11,19,0,2,1,1,0.3,0.56,0.2239,371
16060,11/6/2012,4,1,11,20,0,2,1,1,0.3,0.61,0.2239,228
16061,11/6/2012,4,1,11,21,0,2,1,2,0.3,0.56,0.2537,151
16062,11/6/2012,4,1,11,22,0,2,1,2,0.3,0.56,0.2239,153
16063,11/6/2012,4,1,11,23,0,2,1,1,0.3,0.56,0.2239,205
16064,11/7/2012,4,1,11,0,0,3,1,2,0.3,0.56,0.2836,283
16065,11/7/2012,4,1,11,1,0,3,1,2,0.28,0.61,0.2537,92
16066,11/7/2012,4,1,11,2,0,3,1,2,0.28,0.56,0.2985,74
16067,11/7/2012,4,1,11,3,0,3,1,2,0.28,0.52,0.3284,11
16068,11/7/2012,4,1,11,4,0,3,1,2,0.28,0.52,0.2985,9
16069,11/7/2012,4,1,11,5,0,3,1,2,0.28,0.52,0.3284,27
16070,11/7/2012,4,1,11,6,0,3,1,2,0.26,0.56,0.2836,118
16071,11/7/2012,4,1,11,7,0,3,1,2,0.26,0.56,0.2985,319
16072,11/7/2012,4,1,11,8,0,3,1,2,0.26,0.6,0.2836,601
16073,11/7/2012,4,1,11,9,0,3,1,2,0.26,0.6,0.2836,368
16074,11/7/2012,4,1,11,10,0,3,1,2,0.28,0.56,0.2985,178
16075,11/7/2012,4,1,11,11,0,3,1,2,0.32,0.51,0.3582,147
16076,11/7/2012,4,1,11,12,0,3,1,2,0.32,0.53,0.2836,212
16077,11/7/2012,4,1,11,13,0,3,1,2,0.32,0.53,0.2537,181
16078,11/7/2012,4,1,11,14,0,3,1,2,0.32,0.53,0.3582,161
16079,11/7/2012,4,1,11,15,0,3,1,2,0.32,0.53,0.2985,198
16080,11/7/2012,4,1,11,16,0,3,1,2,0.32,0.53,0.3582,273
16081,11/7/2012,4,1,11,17,0,3,1,2,0.32,0.53,0.3881,517
16082,11/7/2012,4,1,11,18,0,3,1,2,0.32,0.53,0.3582,465
16083,11/7/2012,4,1,11,19,0,3,1,2,0.3,0.56,0.2985,319
16084,11/7/2012,4,1,11,20,0,3,1,2,0.32,0.49,0.3284,256
16085,11/7/2012,4,1,11,21,0,3,1,2,0.32,0.49,0.2985,126
16086,11/7/2012,4,1,11,22,0,3,1,3,0.3,0.56,0.2537,60
16087,11/7/2012,4,1,11,23,0,3,1,3,0.28,0.65,0.2239,40
16088,11/8/2012,4,1,11,0,0,4,1,3,0.28,0.61,0.2239,15
16089,11/8/2012,4,1,11,1,0,4,1,3,0.3,0.52,0.3582,12
16090,11/8/2012,4,1,11,2,0,4,1,2,0.3,0.49,0.2239,6
16091,11/8/2012,4,1,11,4,0,4,1,2,0.3,0.45,0.2836,10
16092,11/8/2012,4,1,11,5,0,4,1,2,0.3,0.42,0.2239,35
16093,11/8/2012,4,1,11,6,0,4,1,1,0.3,0.39,0.2239,124
16094,11/8/2012,4,1,11,7,0,4,1,1,0.28,0.36,0.3881,423
16095,11/8/2012,4,1,11,8,0,4,1,1,0.3,0.33,0.2836,668
16096,11/8/2012,4,1,11,9,0,4,1,1,0.32,0.31,0.3582,275
16097,11/8/2012,4,1,11,10,0,4,1,1,0.32,0.31,0.3284,161
16098,11/8/2012,4,1,11,11,0,4,1,1,0.36,0.29,0.3881,171
16099,11/8/2012,4,1,11,12,0,4,1,1,0.4,0.24,0.4925,235
16100,11/8/2012,4,1,11,13,0,4,1,1,0.44,0.18,0.4179,228
16101,11/8/2012,4,1,11,14,0,4,1,1,0.44,0.18,0.4179,182
16102,11/8/2012,4,1,11,15,0,4,1,1,0.44,0.18,0.4179,233
16103,11/8/2012,4,1,11,16,0,4,1,1,0.42,0.16,0.3881,339
16104,11/8/2012,4,1,11,17,0,4,1,1,0.4,0.2,0.2985,592
16105,11/8/2012,4,1,11,18,0,4,1,1,0.4,0.24,0.4179,507
16106,11/8/2012,4,1,11,19,0,4,1,1,0.38,0.27,0.3582,373
16107,11/8/2012,4,1,11,20,0,4,1,1,0.38,0.29,0.4627,245
16108,11/8/2012,4,1,11,21,0,4,1,1,0.36,0.37,0.3881,233
16109,11/8/2012,4,1,11,22,0,4,1,1,0.34,0.42,0.2985,161
16110,11/8/2012,4,1,11,23,0,4,1,1,0.34,0.46,0.3582,87
16111,11/9/2012,4,1,11,0,0,5,1,1,0.34,0.49,0.3284,55
16112,11/9/2012,4,1,11,1,0,5,1,1,0.32,0.53,0.2836,20
16113,11/9/2012,4,1,11,2,0,5,1,1,0.32,0.53,0.2537,12
16114,11/9/2012,4,1,11,3,0,5,1,1,0.32,0.53,0.4179,9
16115,11/9/2012,4,1,11,4,0,5,1,1,0.32,0.53,0.3582,14
16116,11/9/2012,4,1,11,5,0,5,1,1,0.3,0.56,0.194,27
16117,11/9/2012,4,1,11,6,0,5,1,1,0.26,0.65,0.1045,131
16118,11/9/2012,4,1,11,7,0,5,1,1,0.26,0.65,0.1343,341
16119,11/9/2012,4,1,11,8,0,5,1,1,0.32,0.57,0.1642,693
16120,11/9/2012,4,1,11,9,0,5,1,1,0.34,0.53,0.4179,327
16121,11/9/2012,4,1,11,10,0,5,1,1,0.36,0.5,0.3284,197
16122,11/9/2012,4,1,11,11,0,5,1,1,0.4,0.47,0.2985,251
16123,11/9/2012,4,1,11,12,0,5,1,1,0.44,0.41,0.3284,262
16124,11/9/2012,4,1,11,13,0,5,1,1,0.46,0.38,0.2985,299
16125,11/9/2012,4,1,11,14,0,5,1,1,0.46,0.38,0.194,274
16126,11/9/2012,4,1,11,15,0,5,1,1,0.46,0.36,0.2239,356
16127,11/9/2012,4,1,11,16,0,5,1,1,0.46,0.38,0.1642,434
16128,11/9/2012,4,1,11,17,0,5,1,1,0.42,0.44,0.1343,654
16129,11/9/2012,4,1,11,18,0,5,1,1,0.42,0.44,0.1045,496
16130,11/9/2012,4,1,11,19,0,5,1,1,0.34,0.71,0.0896,361
16131,11/9/2012,4,1,11,20,0,5,1,1,0.36,0.66,0.1343,255
16132,11/9/2012,4,1,11,21,0,5,1,1,0.34,0.76,0,199
16133,11/9/2012,4,1,11,22,0,5,1,1,0.34,0.71,0.1045,163
16134,11/9/2012,4,1,11,23,0,5,1,1,0.32,0.81,0.0896,162
16135,11/10/2012,4,1,11,0,0,6,0,1,0.32,0.76,0.0896,122
16136,11/10/2012,4,1,11,1,0,6,0,1,0.3,0.81,0.0896,76
16137,11/10/2012,4,1,11,2,0,6,0,1,0.32,0.81,0,44
16138,11/10/2012,4,1,11,3,0,6,0,1,0.3,0.81,0,20
16139,11/10/2012,4,1,11,4,0,6,0,1,0.26,0.87,0.1045,6
16140,11/10/2012,4,1,11,5,0,6,0,1,0.28,0.87,0,10
16141,11/10/2012,4,1,11,6,0,6,0,1,0.24,0.93,0.0896,16
16142,11/10/2012,4,1,11,7,0,6,0,1,0.26,0.87,0.1045,71
16143,11/10/2012,4,1,11,8,0,6,0,1,0.32,0.76,0,146
16144,11/10/2012,4,1,11,9,0,6,0,1,0.36,0.66,0.194,259
16145,11/10/2012,4,1,11,10,0,6,0,1,0.4,0.58,0,350
16146,11/10/2012,4,1,11,11,0,6,0,1,0.4,0.58,0.1045,466
16147,11/10/2012,4,1,11,12,0,6,0,1,0.48,0.48,0,606
16148,11/10/2012,4,1,11,13,0,6,0,1,0.52,0.39,0,651
16149,11/10/2012,4,1,11,14,0,6,0,1,0.54,0.37,0,627
16150,11/10/2012,4,1,11,15,0,6,0,1,0.52,0.45,0,567
16151,11/10/2012,4,1,11,16,0,6,0,1,0.54,0.37,0,605
16152,11/10/2012,4,1,11,17,0,6,0,1,0.5,0.45,0.194,501
16153,11/10/2012,4,1,11,18,0,6,0,1,0.44,0.54,0.1343,359
16154,11/10/2012,4,1,11,19,0,6,0,1,0.46,0.51,0.0896,283
16155,11/10/2012,4,1,11,20,0,6,0,1,0.44,0.54,0,192
16156,11/10/2012,4,1,11,21,0,6,0,1,0.4,0.66,0,220
16157,11/10/2012,4,1,11,22,0,6,0,1,0.38,0.71,0.0896,193
16158,11/10/2012,4,1,11,23,0,6,0,1,0.36,0.71,0.1045,146
16159,11/11/2012,4,1,11,0,0,0,0,1,0.34,0.81,0.0896,124
16160,11/11/2012,4,1,11,1,0,0,0,1,0.34,0.76,0.0896,108
16161,11/11/2012,4,1,11,2,0,0,0,1,0.32,0.87,0.1045,70
16162,11/11/2012,4,1,11,3,0,0,0,1,0.34,0.81,0,48
16163,11/11/2012,4,1,11,4,0,0,0,1,0.32,0.81,0.1045,11
16164,11/11/2012,4,1,11,5,0,0,0,1,0.3,0.87,0.1343,12
16165,11/11/2012,4,1,11,6,0,0,0,1,0.3,0.87,0.0896,19
16166,11/11/2012,4,1,11,7,0,0,0,1,0.3,0.89,0.0896,68
16167,11/11/2012,4,1,11,8,0,0,0,1,0.32,0.87,0.1045,119
16168,11/11/2012,4,1,11,9,0,0,0,1,0.36,0.77,0,273
16169,11/11/2012,4,1,11,10,0,0,0,1,0.4,0.69,0.1045,405
16170,11/11/2012,4,1,11,11,0,0,0,1,0.46,0.59,0.1343,504
16171,11/11/2012,4,1,11,12,0,0,0,1,0.5,0.48,0.0896,585
16172,11/11/2012,4,1,11,13,0,0,0,1,0.54,0.45,0.1045,686
16173,11/11/2012,4,1,11,14,0,0,0,1,0.6,0.33,0.1642,654
16174,11/11/2012,4,1,11,15,0,0,0,1,0.56,0.37,0.2239,724
16175,11/11/2012,4,1,11,16,0,0,0,1,0.54,0.42,0.2239,653
16176,11/11/2012,4,1,11,17,0,0,0,1,0.54,0.45,0.1642,493
16177,11/11/2012,4,1,11,18,0,0,0,1,0.52,0.45,0.1343,405
16178,11/11/2012,4,1,11,19,0,0,0,1,0.48,0.55,0.1343,277
16179,11/11/2012,4,1,11,20,0,0,0,1,0.44,0.62,0.1642,200
16180,11/11/2012,4,1,11,21,0,0,0,1,0.44,0.67,0.2239,171
16181,11/11/2012,4,1,11,22,0,0,0,1,0.42,0.71,0.194,134
16182,11/11/2012,4,1,11,23,0,0,0,1,0.42,0.71,0.194,109
16183,11/12/2012,4,1,11,0,1,1,0,1,0.42,0.71,0.1045,49
16184,11/12/2012,4,1,11,1,1,1,0,1,0.4,0.76,0.1642,30
16185,11/12/2012,4,1,11,2,1,1,0,1,0.4,0.76,0.1343,20
16186,11/12/2012,4,1,11,3,1,1,0,1,0.4,0.76,0.1343,4
16187,11/12/2012,4,1,11,4,1,1,0,1,0.4,0.76,0.0896,4
16188,11/12/2012,4,1,11,5,1,1,0,1,0.38,0.87,0,24
16189,11/12/2012,4,1,11,6,1,1,0,1,0.38,0.87,0.1045,71
16190,11/12/2012,4,1,11,7,1,1,0,1,0.4,0.87,0,264
16191,11/12/2012,4,1,11,8,1,1,0,1,0.42,0.82,0.1642,540
16192,11/12/2012,4,1,11,9,1,1,0,1,0.44,0.88,0.1045,397
16193,11/12/2012,4,1,11,10,1,1,0,1,0.48,0.77,0.1642,266
16194,11/12/2012,4,1,11,11,1,1,0,1,0.52,0.72,0.1642,367
16195,11/12/2012,4,1,11,12,1,1,0,1,0.56,0.64,0.2239,419
16196,11/12/2012,4,1,11,13,1,1,0,1,0.6,0.6,0.2239,420
16197,11/12/2012,4,1,11,14,1,1,0,1,0.58,0.6,0.2836,444
16198,11/12/2012,4,1,11,15,1,1,0,1,0.56,0.64,0.2537,382
16199,11/12/2012,4,1,11,16,1,1,0,1,0.56,0.64,0.1642,434
16200,11/12/2012,4,1,11,17,1,1,0,1,0.56,0.64,0.2836,596
16201,11/12/2012,4,1,11,18,1,1,0,1,0.52,0.72,0.1343,551
16202,11/12/2012,4,1,11,19,1,1,0,1,0.54,0.73,0.2836,353
16203,11/12/2012,4,1,11,20,1,1,0,2,0.52,0.77,0.2836,304
16204,11/12/2012,4,1,11,21,1,1,0,3,0.54,0.73,0.2239,155
16205,11/12/2012,4,1,11,22,1,1,0,1,0.52,0.77,0.2537,112
16206,11/12/2012,4,1,11,23,1,1,0,2,0.54,0.77,0.2239,63
16207,11/13/2012,4,1,11,0,0,2,1,2,0.52,0.83,0.2836,23
16208,11/13/2012,4,1,11,1,0,2,1,3,0.44,0.88,0.6418,5
16209,11/13/2012,4,1,11,2,0,2,1,3,0.36,0.87,0.4478,11
16210,11/13/2012,4,1,11,3,0,2,1,3,0.36,0.87,0.3582,5
16211,11/13/2012,4,1,11,4,0,2,1,2,0.36,0.81,0.3881,9
16212,11/13/2012,4,1,11,5,0,2,1,2,0.34,0.87,0.2836,18
16213,11/13/2012,4,1,11,6,0,2,1,3,0.32,0.81,0.4627,50
16214,11/13/2012,4,1,11,7,0,2,1,3,0.32,0.87,0.2537,107
16215,11/13/2012,4,1,11,8,0,2,1,3,0.32,0.87,0.2537,211
16216,11/13/2012,4,1,11,9,0,2,1,3,0.32,0.81,0.3284,110
16217,11/13/2012,4,1,11,10,0,2,1,3,0.3,0.75,0.3881,94
16218,11/13/2012,4,1,11,11,0,2,1,1,0.32,0.7,0.2537,155
16219,11/13/2012,4,1,11,12,0,2,1,1,0.34,0.61,0.2836,196
16220,11/13/2012,4,1,11,13,0,2,1,1,0.34,0.53,0.2537,218
16221,11/13/2012,4,1,11,14,0,2,1,1,0.38,0.46,0.3881,203
16222,11/13/2012,4,1,11,15,0,2,1,1,0.4,0.4,0.2985,217
16223,11/13/2012,4,1,11,16,0,2,1,1,0.38,0.4,0.2985,310
16224,11/13/2012,4,1,11,17,0,2,1,1,0.34,0.49,0.3582,608
16225,11/13/2012,4,1,11,18,0,2,1,1,0.34,0.49,0.2836,559
16226,11/13/2012,4,1,11,19,0,2,1,1,0.32,0.49,0.3582,356
16227,11/13/2012,4,1,11,20,0,2,1,1,0.3,0.49,0.3582,223
16228,11/13/2012,4,1,11,21,0,2,1,1,0.3,0.49,0.3582,187
16229,11/13/2012,4,1,11,22,0,2,1,1,0.26,0.56,0.3284,135
16230,11/13/2012,4,1,11,23,0,2,1,1,0.26,0.56,0.2985,84
16231,11/14/2012,4,1,11,0,0,3,1,1,0.26,0.56,0.2836,24
16232,11/14/2012,4,1,11,1,0,3,1,1,0.24,0.6,0.2985,12
16233,11/14/2012,4,1,11,2,0,3,1,1,0.24,0.6,0.2985,1
16234,11/14/2012,4,1,11,3,0,3,1,1,0.24,0.65,0.2239,5
16235,11/14/2012,4,1,11,4,0,3,1,1,0.22,0.69,0.194,6
16236,11/14/2012,4,1,11,5,0,3,1,1,0.22,0.69,0.194,39
16237,11/14/2012,4,1,11,6,0,3,1,1,0.24,0.65,0.194,146
16238,11/14/2012,4,1,11,7,0,3,1,1,0.24,0.65,0.2836,415
16239,11/14/2012,4,1,11,8,0,3,1,1,0.28,0.56,0.2985,691
16240,11/14/2012,4,1,11,9,0,3,1,1,0.3,0.52,0.3881,332
16241,11/14/2012,4,1,11,10,0,3,1,1,0.32,0.45,0.3582,171
16242,11/14/2012,4,1,11,11,0,3,1,1,0.32,0.49,0.2537,151
16243,11/14/2012,4,1,11,12,0,3,1,1,0.34,0.46,0,240
16244,11/14/2012,4,1,11,13,0,3,1,1,0.36,0.43,0.2537,214
16245,11/14/2012,4,1,11,14,0,3,1,1,0.36,0.43,0.1343,181
16246,11/14/2012,4,1,11,15,0,3,1,1,0.36,0.43,0.2836,260
16247,11/14/2012,4,1,11,16,0,3,1,1,0.34,0.46,0.1045,321
16248,11/14/2012,4,1,11,17,0,3,1,1,0.32,0.49,0.194,583
16249,11/14/2012,4,1,11,18,0,3,1,1,0.32,0.53,0.1642,567
16250,11/14/2012,4,1,11,19,0,3,1,1,0.3,0.52,0.1642,396
16251,11/14/2012,4,1,11,20,0,3,1,1,0.3,0.52,0.0896,267
16252,11/14/2012,4,1,11,21,0,3,1,1,0.3,0.56,0,213
16253,11/14/2012,4,1,11,22,0,3,1,1,0.28,0.61,0,173
16254,11/14/2012,4,1,11,23,0,3,1,1,0.24,0.7,0.1343,87
16255,11/15/2012,4,1,11,0,0,4,1,2,0.26,0.65,0,34
16256,11/15/2012,4,1,11,1,0,4,1,2,0.26,0.65,0.1045,16
16257,11/15/2012,4,1,11,2,0,4,1,2,0.26,0.7,0.1642,7
16258,11/15/2012,4,1,11,3,0,4,1,2,0.26,0.7,0.0896,2
16259,11/15/2012,4,1,11,4,0,4,1,2,0.28,0.65,0.1343,5
16260,11/15/2012,4,1,11,5,0,4,1,2,0.3,0.61,0.2239,37
16261,11/15/2012,4,1,11,6,0,4,1,2,0.3,0.65,0.2537,147
16262,11/15/2012,4,1,11,7,0,4,1,2,0.3,0.65,0.194,410
16263,11/15/2012,4,1,11,8,0,4,1,2,0.3,0.61,0.2239,646
16264,11/15/2012,4,1,11,9,0,4,1,2,0.32,0.61,0.194,323
16265,11/15/2012,4,1,11,10,0,4,1,2,0.32,0.66,0.1343,153
16266,11/15/2012,4,1,11,11,0,4,1,2,0.34,0.61,0.1343,166
16267,11/15/2012,4,1,11,12,0,4,1,2,0.36,0.62,0.1045,213
16268,11/15/2012,4,1,11,13,0,4,1,2,0.38,0.54,0.1045,217
16269,11/15/2012,4,1,11,14,0,4,1,2,0.38,0.54,0.1642,201
16270,11/15/2012,4,1,11,15,0,4,1,2,0.38,0.58,0.1642,217
16271,11/15/2012,4,1,11,16,0,4,1,2,0.36,0.57,0.194,342
16272,11/15/2012,4,1,11,17,0,4,1,2,0.36,0.57,0.2239,563
16273,11/15/2012,4,1,11,18,0,4,1,2,0.36,0.57,0.194,573
16274,11/15/2012,4,1,11,19,0,4,1,2,0.34,0.61,0.1343,386
16275,11/15/2012,4,1,11,20,0,4,1,1,0.34,0.61,0.1045,285
16276,11/15/2012,4,1,11,21,0,4,1,2,0.32,0.66,0.1045,224
16277,11/15/2012,4,1,11,22,0,4,1,2,0.32,0.66,0.1642,153
16278,11/15/2012,4,1,11,23,0,4,1,2,0.32,0.61,0.1642,125
16279,11/16/2012,4,1,11,0,0,5,1,2,0.32,0.66,0.1045,65
16280,11/16/2012,4,1,11,1,0,5,1,2,0.3,0.65,0.0896,21
16281,11/16/2012,4,1,11,2,0,5,1,2,0.3,0.7,0.1642,9
16282,11/16/2012,4,1,11,3,0,5,1,2,0.3,0.65,0.1343,6
16283,11/16/2012,4,1,11,4,0,5,1,2,0.3,0.65,0.1045,5
16284,11/16/2012,4,1,11,5,0,5,1,2,0.3,0.65,0.0896,36
16285,11/16/2012,4,1,11,6,0,5,1,2,0.3,0.61,0.0896,130
16286,11/16/2012,4,1,11,7,0,5,1,2,0.3,0.61,0.1642,367
16287,11/16/2012,4,1,11,8,0,5,1,2,0.32,0.57,0.1343,711
16288,11/16/2012,4,1,11,9,0,5,1,1,0.34,0.53,0.1045,351
16289,11/16/2012,4,1,11,10,0,5,1,1,0.34,0.53,0.194,198
16290,11/16/2012,4,1,11,11,0,5,1,1,0.38,0.43,0.2239,218
16291,11/16/2012,4,1,11,12,0,5,1,1,0.4,0.43,0.2836,290
16292,11/16/2012,4,1,11,13,0,5,1,1,0.42,0.38,0.194,278
16293,11/16/2012,4,1,11,14,0,5,1,1,0.42,0.35,0.1045,251
16294,11/16/2012,4,1,11,15,0,5,1,1,0.42,0.38,0.1343,267
16295,11/16/2012,4,1,11,16,0,5,1,1,0.42,0.35,0.2836,383
16296,11/16/2012,4,1,11,17,0,5,1,1,0.36,0.46,0.194,580
16297,11/16/2012,4,1,11,18,0,5,1,1,0.34,0.53,0.1642,505
16298,11/16/2012,4,1,11,19,0,5,1,1,0.36,0.46,0.2239,332
16299,11/16/2012,4,1,11,20,0,5,1,1,0.36,0.46,0.2537,227
16300,11/16/2012,4,1,11,21,0,5,1,1,0.34,0.49,0.194,178
16301,11/16/2012,4,1,11,22,0,5,1,1,0.32,0.53,0.2537,162
16302,11/16/2012,4,1,11,23,0,5,1,1,0.32,0.53,0.2239,128
16303,11/17/2012,4,1,11,0,0,6,0,1,0.3,0.52,0.1642,106
16304,11/17/2012,4,1,11,1,0,6,0,1,0.26,0.6,0.194,87
16305,11/17/2012,4,1,11,2,0,6,0,1,0.26,0.65,0.194,49
16306,11/17/2012,4,1,11,3,0,6,0,1,0.26,0.65,0.194,21
16307,11/17/2012,4,1,11,4,0,6,0,1,0.24,0.7,0.194,7
16308,11/17/2012,4,1,11,5,0,6,0,1,0.24,0.7,0.1642,11
16309,11/17/2012,4,1,11,6,0,6,0,1,0.24,0.7,0.2239,21
16310,11/17/2012,4,1,11,7,0,6,0,1,0.24,0.7,0.194,78
16311,11/17/2012,4,1,11,8,0,6,0,1,0.26,0.65,0.2239,168
16312,11/17/2012,4,1,11,9,0,6,0,1,0.34,0.49,0.2239,248
16313,11/17/2012,4,1,11,10,0,6,0,1,0.36,0.46,0.2537,320
16314,11/17/2012,4,1,11,11,0,6,0,1,0.38,0.43,0.194,423
16315,11/17/2012,4,1,11,12,0,6,0,1,0.4,0.4,0.1642,476
16316,11/17/2012,4,1,11,13,0,6,0,1,0.42,0.38,0.2537,525
16317,11/17/2012,4,1,11,14,0,6,0,1,0.42,0.38,0.194,555
16318,11/17/2012,4,1,11,15,0,6,0,1,0.42,0.35,0.2985,549
16319,11/17/2012,4,1,11,16,0,6,0,1,0.4,0.4,0.2239,469
16320,11/17/2012,4,1,11,17,0,6,0,1,0.38,0.4,0.1642,403
16321,11/17/2012,4,1,11,18,0,6,0,1,0.36,0.5,0.1045,271
16322,11/17/2012,4,1,11,19,0,6,0,1,0.34,0.53,0.0896,253
16323,11/17/2012,4,1,11,20,0,6,0,2,0.34,0.66,0.0896,172
16324,11/17/2012,4,1,11,21,0,6,0,2,0.32,0.57,0.1045,139
16325,11/17/2012,4,1,11,22,0,6,0,2,0.32,0.57,0.1045,145
16326,11/17/2012,4,1,11,23,0,6,0,2,0.3,0.7,0.1045,133
16327,11/18/2012,4,1,11,0,0,0,0,2,0.3,0.7,0.1642,129
16328,11/18/2012,4,1,11,1,0,0,0,1,0.3,0.7,0.194,95
16329,11/18/2012,4,1,11,2,0,0,0,1,0.28,0.81,0.1045,73
16330,11/18/2012,4,1,11,3,0,0,0,2,0.3,0.81,0.1642,46
16331,11/18/2012,4,1,11,4,0,0,0,2,0.3,0.81,0.194,12
16332,11/18/2012,4,1,11,5,0,0,0,1,0.28,0.81,0.1343,12
16333,11/18/2012,4,1,11,6,0,0,0,1,0.28,0.81,0.1642,15
16334,11/18/2012,4,1,11,7,0,0,0,1,0.28,0.81,0.194,42
16335,11/18/2012,4,1,11,8,0,0,0,1,0.3,0.75,0.2537,119
16336,11/18/2012,4,1,11,9,0,0,0,1,0.32,0.7,0.2537,204
16337,11/18/2012,4,1,11,10,0,0,0,1,0.34,0.66,0.2985,329
16338,11/18/2012,4,1,11,11,0,0,0,1,0.38,0.62,0.2836,359
16339,11/18/2012,4,1,11,12,0,0,0,1,0.4,0.62,0.2836,442
16340,11/18/2012,4,1,11,13,0,0,0,1,0.4,0.62,0.3284,447
16341,11/18/2012,4,1,11,14,0,0,0,1,0.4,0.62,0.2985,428
16342,11/18/2012,4,1,11,15,0,0,0,1,0.42,0.54,0.2836,407
16343,11/18/2012,4,1,11,16,0,0,0,2,0.4,0.62,0.3284,372
16344,11/18/2012,4,1,11,17,0,0,0,2,0.38,0.66,0.2537,280
16345,11/18/2012,4,1,11,18,0,0,0,1,0.36,0.66,0.2239,276
16346,11/18/2012,4,1,11,19,0,0,0,1,0.36,0.66,0.1642,210
16347,11/18/2012,4,1,11,20,0,0,0,1,0.36,0.66,0.1642,129
16348,11/18/2012,4,1,11,21,0,0,0,1,0.36,0.66,0.2537,110
16349,11/18/2012,4,1,11,22,0,0,0,2,0.36,0.66,0.2537,74
16350,11/18/2012,4,1,11,23,0,0,0,1,0.36,0.66,0.2239,59
16351,11/19/2012,4,1,11,0,0,1,1,1,0.36,0.66,0.2239,27
16352,11/19/2012,4,1,11,1,0,1,1,2,0.36,0.66,0.2239,19
16353,11/19/2012,4,1,11,2,0,1,1,2,0.36,0.66,0.2537,5
16354,11/19/2012,4,1,11,3,0,1,1,2,0.36,0.66,0.2239,2
16355,11/19/2012,4,1,11,4,0,1,1,2,0.36,0.66,0.2239,12
16356,11/19/2012,4,1,11,5,0,1,1,2,0.36,0.66,0.2239,39
16357,11/19/2012,4,1,11,6,0,1,1,2,0.36,0.66,0.2537,131
16358,11/19/2012,4,1,11,7,0,1,1,2,0.36,0.66,0.2985,386
16359,11/19/2012,4,1,11,8,0,1,1,2,0.36,0.66,0.2985,663
16360,11/19/2012,4,1,11,9,0,1,1,2,0.36,0.66,0.2537,278
16361,11/19/2012,4,1,11,10,0,1,1,2,0.36,0.66,0.2537,139
16362,11/19/2012,4,1,11,11,0,1,1,2,0.38,0.66,0.2537,197
16363,11/19/2012,4,1,11,12,0,1,1,2,0.4,0.62,0.2836,242
16364,11/19/2012,4,1,11,13,0,1,1,1,0.44,0.54,0.2537,251
16365,11/19/2012,4,1,11,14,0,1,1,1,0.44,0.54,0.2537,217
16366,11/19/2012,4,1,11,15,0,1,1,1,0.44,0.54,0.194,257
16367,11/19/2012,4,1,11,16,0,1,1,1,0.42,0.58,0.2537,380
16368,11/19/2012,4,1,11,17,0,1,1,2,0.42,0.58,0.194,619
16369,11/19/2012,4,1,11,18,0,1,1,2,0.4,0.58,0.2537,580
16370,11/19/2012,4,1,11,19,0,1,1,2,0.4,0.58,0.2836,406
16371,11/19/2012,4,1,11,20,0,1,1,2,0.38,0.62,0.2537,259
16372,11/19/2012,4,1,11,21,0,1,1,2,0.38,0.54,0.2239,203
16373,11/19/2012,4,1,11,22,0,1,1,1,0.34,0.66,0.1045,113
16374,11/19/2012,4,1,11,23,0,1,1,1,0.34,0.66,0.1045,74
16638,12/1/2012,4,1,12,0,0,6,0,1,0.26,0.81,0,108
16639,12/1/2012,4,1,12,1,0,6,0,1,0.26,0.81,0,69
16640,12/1/2012,4,1,12,2,0,6,0,2,0.26,0.81,0,50
16641,12/1/2012,4,1,12,3,0,6,0,2,0.26,0.81,0.1343,15
16642,12/1/2012,4,1,12,4,0,6,0,1,0.26,0.81,0.0896,5
16643,12/1/2012,4,1,12,5,0,6,0,1,0.24,0.87,0.0896,13
16644,12/1/2012,4,1,12,6,0,6,0,1,0.24,0.87,0.1343,27
16645,12/1/2012,4,1,12,7,0,6,0,2,0.24,0.87,0.1343,63
16646,12/1/2012,4,1,12,8,0,6,0,2,0.24,0.87,0.1343,144
16647,12/1/2012,4,1,12,9,0,6,0,2,0.26,0.93,0.2537,193
16648,12/1/2012,4,1,12,10,0,6,0,2,0.28,0.89,0.1642,256
16649,12/1/2012,4,1,12,11,0,6,0,2,0.32,0.76,0.1045,392
16650,12/1/2012,4,1,12,12,0,6,0,2,0.32,0.81,0.0896,446
16651,12/1/2012,4,1,12,13,0,6,0,2,0.34,0.76,0,509
16652,12/1/2012,4,1,12,14,0,6,0,2,0.36,0.71,0,479
16653,12/1/2012,4,1,12,15,0,6,0,2,0.4,0.62,0,484
16654,12/1/2012,4,1,12,16,0,6,0,2,0.38,0.66,0,443
16655,12/1/2012,4,1,12,17,0,6,0,2,0.34,0.76,0.1045,320
16656,12/1/2012,4,1,12,18,0,6,0,2,0.34,0.76,0,297
16657,12/1/2012,4,1,12,19,0,6,0,2,0.32,0.81,0,249
16658,12/1/2012,4,1,12,20,0,6,0,1,0.32,0.81,0,198
